"","id","gene","Cancer MSS","Normal MSS","MSS Ratio"
"1493","ENSG00000169592","INO80E",0.928347381931997,0.541962483389871,1.71293661532688
"1494","ENSG00000125148","MT2A",7.78610139145025,4.55669318008541,1.7087175027449
"1495","ENSG00000153201","RANBP2",3.26212786983795,1.91030196823598,1.70765037364762
"1496","ENSG00000132294","EFR3A",2.0586262350236,1.20583016135397,1.70722735340446
"1497","ENSG00000160014","CALM3",8.62631233613264,5.056925922604,1.70584115095968
"1498","ENSG00000146826","C7orf43",2.58588816176646,1.51688444129193,1.70473642643738
"1499","ENSG00000128739","SNRPN",3.22257959729241,1.89177889067408,1.70346524806825
"1500","ENSG00000185122","HSF1",1.84835601382232,1.08745474305968,1.69970844820794
"1501","ENSG00000172890","NADSYN1",0.757965871243977,0.44632639329935,1.69823224129972
"1502","ENSG00000198830","HMGN2",21.324859833009,12.5609724209853,1.69770771866214
"1503","ENSG00000066027","PPP2R5A",1.38825166651368,0.81782598276562,1.6974902922735
"1504","ENSG00000137207","YIPF3",2.98612964465589,1.76223447215021,1.69451323978036
"1505","ENSG00000159713","TPPP3",3.88693131113968,2.30414182120677,1.68693232133773
"1506","ENSG00000028310","BRD9",0.386857116203874,0.229354352233213,1.68672236840968
"1507","ENSG00000072364","AFF4",2.4283352780099,1.44065153161989,1.6855812975671
"1508","ENSG00000153721","CNKSR3",3.51487340262924,2.0853709285948,1.6854907462423
"1509","ENSG00000041988","THAP3",0.770274474082157,0.457708075355306,1.68289465612818
"1510","ENSG00000065978","YBX1",19.7188523848404,11.737645559721,1.67996658993587
"1511","ENSG00000066651","TRMT11",2.36084464814929,1.40693099560703,1.67801026171202
"1512","ENSG00000047849","MAP4",3.92764604457415,2.34572390470766,1.67438547933613
"1513","ENSG00000118363","SPCS2",5.42161877070842,3.23836913723913,1.67418183071329
"1514","ENSG00000100814","CCNB1IP1",0.960295759601696,0.573966219462066,1.67308759129014
"1515","ENSG00000142082","SIRT3",1.73946076765141,1.03997598583075,1.67259705161547
"1516","ENSG00000114853","ZBTB47",2.53270829297979,1.51480084133245,1.67197444302444
"1517","ENSG00000146223","RPL7L1",0.330916304956981,0.19797251377438,1.67152650965533
"1518","ENSG00000142910","TINAGL1",5.11524923040272,3.06636968990841,1.66817760012346
"1519","ENSG00000257103","LSM14A",1.05158567916941,0.630439504734884,1.66801996269512
"1520","ENSG00000099889","ARVCF",3.68374175336185,2.21039904042974,1.66655055760686
"1521","ENSG00000066427","ATXN3",3.07403009450753,1.84538850111799,1.66579020766911
"1522","ENSG00000183401","CCDC159",0.919556596052177,0.55269644162073,1.66376427782973
"1523","ENSG00000073050","XRCC1",0.303383086823477,0.182411888467581,1.66317606474095
"1524","ENSG00000108091","CCDC6",1.58049229713277,0.950423572563965,1.6629346564596
"1525","ENSG00000198793","MTOR",1.90348784469279,1.14519523806518,1.66215137945278
"1526","ENSG00000196182","STK40",1.08031361169881,0.650272538660531,1.66132436397223
"1527","ENSG00000135924","DNAJB2",1.45521337789177,0.876162848519666,1.6608937258073
"1528","ENSG00000198301","SDAD1",2.08371805760631,1.25464276338952,1.66080586315819
"1529","ENSG00000174231","PRPF8",6.43201195021541,3.87296406523053,1.6607466121255
"1530","ENSG00000174099","MSRB3",2.10967960211649,1.27091478229581,1.65996936341044
"1531","ENSG00000127022","CANX",7.7202387811507,4.65504519757316,1.65846698656665
"1532","ENSG00000119707","RBM25",1.08690668737184,0.655590642272068,1.65790451737531
"1533","ENSG00000172269","DPAGT1",0.502636969475111,0.303187254873174,1.65784333409849
"1534","ENSG00000234545","FAM133B",1.70076470037479,1.02621305931096,1.65732124040279
"1535","ENSG00000100726","TELO2",0.560684484284335,0.338965139343413,1.65410662987468
"1536","ENSG00000154553","PDLIM3",8.57386295459234,5.18633875091222,1.65316292791023
"1537","ENSG00000166347","CYB5A",1.22284943521784,0.740874811220275,1.65054799636624
"1538","ENSG00000124596","OARD1",1.45819719579516,0.883486554641438,1.65050298517216
"1539","ENSG00000132017","DCAF15",0.447457904803746,0.271250948056194,1.64960862997997
"1540","ENSG00000148218","ALAD",0.708840648957237,0.430043780540109,1.64829880359385
"1541","ENSG00000041880","PARP3",3.19496183234968,1.9391554520631,1.64760480081703
"1542","ENSG00000133884","DPF2",0.657576208142631,0.39918551263694,1.64729477229475
"1543","ENSG00000093167","LRRFIP2",0.277014050722004,0.16817290134993,1.64719790464695
"1544","ENSG00000078369","GNB1",5.20315294012726,3.16965712170185,1.64155072310584
"1545","ENSG00000136709","WDR33",1.173597079163,0.715400889928601,1.64047472638751
"1546","ENSG00000102119","EMD",5.15883511446038,3.14759602516563,1.63897624511358
"1547","ENSG00000155438","NIFK",0.646448040742759,0.394472441861517,1.6387660382362
"1548","ENSG00000108953","YWHAE",13.3615922215333,8.1669761080415,1.63605134198654
"1549","ENSG00000176046","NUPR1",9.86401333402117,6.03896826863505,1.63339380093326
"1550","ENSG00000091140","DLD",0.445484581870754,0.272835404066765,1.63279609328759
"1551","ENSG00000135631","RAB11FIP5",1.09012752631047,0.667816800364985,1.63237511502358
"1552","ENSG00000103365","GGA2",0.390885414846539,0.239570367923476,1.63161002854659
"1553","ENSG00000134824","FADS2",2.19946597054186,1.34854972714012,1.63098618187873
"1554","ENSG00000204560","DHX16",0.485559807939941,0.297876904936051,1.63006866223543
"1555","ENSG00000178719","GRINA",7.78812749019491,4.78286597593409,1.62833906059304
"1556","ENSG00000086102","NFX1",1.93697217920477,1.18989088454388,1.62785697778268
"1557","ENSG00000165943","MOAP1",2.2725828626131,1.39628111789256,1.62759693122769
"1558","ENSG00000149925","ALDOA",31.1742462378656,19.1798167373469,1.62536726313777
"1559","ENSG00000182718","ANXA2",16.1404582789132,9.93457238165708,1.62467569401522
"1560","ENSG00000166033","HTRA1",9.9842762301475,6.1458688405915,1.62455081439496
"1561","ENSG00000163482","STK36",1.4982584970377,0.922557021656311,1.62402806749853
"1562","ENSG00000162458","FBLIM1",1.36054686657082,0.838205979614839,1.6231653074057
"1563","ENSG00000185236","RAB11B",3.36521235574519,2.07420719424064,1.62240896911805
"1564","ENSG00000095066","HOOK2",1.48296097687242,0.91439211034131,1.62179983849476
"1565","ENSG00000103351","CLUAP1",0.974944155781068,0.601514757041098,1.62081502468352
"1566","ENSG00000166900","STX3",2.37109442530829,1.46424682959778,1.61932699964228
"1567","ENSG00000143537","ADAM15",3.77922270023795,2.33509166369883,1.61844725797684
"1568","ENSG00000100938","GMPR2",0.512186043228089,0.316482604440549,1.61837028652329
"1569","ENSG00000124228","DDX27",0.203019464506757,0.125532730031935,1.61726319865035
"1570","ENSG00000146457","WTAP",1.29779185776621,0.803154517280841,1.61586821694038
"1571","ENSG00000073584","SMARCE1",3.60323297731957,2.23100378677455,1.61507255105511
"1572","ENSG00000163161","ERCC3",0.287280606726872,0.178035579013218,1.61361346040582
"1573","ENSG00000111684","LPCAT3",1.72863741809138,1.07171905494677,1.61295762178758
"1574","ENSG00000175573","C11orf68",0.708184221288307,0.439079715251554,1.61288302941205
"1575","ENSG00000141994","DUS3L",0.542922635229114,0.336805362489181,1.61197740800981
"1576","ENSG00000153187","HNRNPU",5.32487787277915,3.30615690928959,1.61059442091735
"1577","ENSG00000154330","PGM5",6.09132801060131,3.78256974461623,1.61036766586291
"1578","ENSG00000122557","HERPUD2",2.20170830166729,1.36782096419203,1.60964655412182
"1579","ENSG00000214765","SEPT7P2",2.59016146351432,1.61043544284688,1.60836094052644
"1580","ENSG00000185499","MUC1",3.58913991391432,2.23404726275692,1.60656400325441
"1581","ENSG00000185883","ATP6V0C",7.07321748332623,4.4041965182144,1.60601768201614
"1582","ENSG00000145868","FBXO38",2.3597925244163,1.46984642274501,1.60546876728065
"1583","ENSG00000213563","C8orf82",3.06479751196403,1.9106297367554,1.60407715477548
"1584","ENSG00000059804","SLC2A3",4.44475210929523,2.7710638438101,1.60398762346228
"1585","ENSG00000181404","WASH1",2.06739661166858,1.28951624189076,1.60323425522523
"1586","ENSG00000143801","PSEN2",2.14538122955916,1.33830478114465,1.60305877987241
"1587","ENSG00000136527","TRA2B",2.41500986997402,1.50736870238501,1.60213613706647
"1588","ENSG00000140474","ULK3",0.81014923940413,0.506859899275382,1.5983691757078
"1589","ENSG00000139531","SUOX",1.77626049505589,1.11210025005268,1.59721256691718
"1590","ENSG00000129292","PHF20L1",3.212098262763,2.01112646565124,1.59716373764832
"1591","ENSG00000165689","SDCCAG3",0.39713202280759,0.248914239676672,1.59545722785264
"1592","ENSG00000102362","SYTL4",2.20690446350817,1.38402887141552,1.5945508862478
"1593","ENSG00000099917","MED15",0.663781244443976,0.417247173859052,1.59085857503784
"1594","ENSG00000113048","MRPS27",0.212239916986705,0.133672748192743,1.58775756357366
"1595","ENSG00000100225","FBXO7",1.07735387139439,0.678862705782011,1.58699816946542
"1596","ENSG00000101224","CDC25B",0.949746400610537,0.598521816343037,1.5868200200512
"1597","ENSG00000117394","SLC2A1",2.35715942068126,1.48582041949876,1.58643628109273
"1598","ENSG00000198040","ZNF84",3.17572189653648,2.00260735202216,1.58579358721007
"1599","ENSG00000196776","CD47",0.99055873504923,0.625068224864609,1.58472098827898
"1600","ENSG00000172354","GNB2",9.10790559634763,5.75998101689501,1.58123882173094
"1601","ENSG00000114850","SSR3",2.541004045891,1.60977050931257,1.57848838153713
"1602","ENSG00000147649","MTDH",0.670701894264604,0.425048226810477,1.57794304730428
"1603","ENSG00000139318","DUSP6",3.16704052421745,2.00890491640619,1.57650095748837
"1604","ENSG00000090989","EXOC1",1.39369384621874,0.884400208730581,1.57586331669818
"1605","ENSG00000123124","WWP1",2.82024664082732,1.79061129708434,1.57501890299673
"1606","ENSG00000028203","VEZT",0.650546354972099,0.41347935061183,1.57334665929381
"1607","ENSG00000124356","STAMBP",0.3433999697721,0.21841458240792,1.57223920667875
"1608","ENSG00000038382","TRIO",0.538569505069217,0.342857245972733,1.57082725068628
"1609","ENSG00000161996","WDR90",1.19975492776108,0.7640175316396,1.57032381859926
"1610","ENSG00000011304","PTBP1",4.56170330711842,2.90632632008576,1.56957712408007
"1611","ENSG00000099330","OCEL1",0.704359076889332,0.449081297435564,1.56844446854391
"1612","ENSG00000225697","SLC26A6",3.89993766638401,2.49152442141643,1.56528173389001
"1613","ENSG00000131507","NDFIP1",0.211285109714444,0.135096155440605,1.5639609360115
"1614","ENSG00000197956","S100A6",36.7926154057821,23.576071806601,1.56059142114933
"1615","ENSG00000171105","INSR",2.32657528423872,1.49195392144219,1.55941497307755
"1616","ENSG00000196975","ANXA4",1.09760696153584,0.703916501335865,1.55928573836932
"1617","ENSG00000143224","PPOX",0.568610091207077,0.364673827747515,1.55922922881309
"1618","ENSG00000132286","TIMM10B",1.35529662011778,0.870908939684958,1.55618636847159
"1619","ENSG00000008405","CRY1",2.97300439338261,1.91229000875537,1.5546828042665
"1620","ENSG00000165732","DDX21",2.5867984687958,1.66410718664057,1.5544662564783
"1621","ENSG00000001497","LAS1L",0.186945195267551,0.120327594971494,1.55363526805168
"1622","ENSG00000100603","SNW1",0.241769644840645,0.155832439378995,1.55147186172608
"1623","ENSG00000253250","C8orf88",4.81935535300387,3.11069090108289,1.54928776476189
"1624","ENSG00000136811","ODF2",0.686653772907782,0.443321416364135,1.54888473139718
"1625","ENSG00000072210","ALDH3A2",0.398426687725463,0.257378057004959,1.54802119637489
"1626","ENSG00000130717","UCK1",0.504018944525719,0.325855255405789,1.54675714497243
"1627","ENSG00000103852","TTC23",2.64489103829664,1.71228638299659,1.54465460016562
"1628","ENSG00000164687","FABP5",2.57904773100054,1.66982325496314,1.54450342174536
"1629","ENSG00000212747","FAM127C",1.6032552723648,1.03841606889686,1.54394304979119
"1630","ENSG00000070540","WIPI1",2.34896403916454,1.52148127288156,1.54386654704977
"1631","ENSG00000077549","CAPZB",11.2227593882456,7.27011575008973,1.5436837285716
"1632","ENSG00000175455","CCDC14",0.844211001241158,0.546909279615256,1.54360335929032
"1633","ENSG00000075785","RAB7A",4.93780941100515,3.19921773425825,1.54344274793475
